Order Quantity,Unit Price,Standard Cost,Sales Amount,Month_num,Category,Category_enc,Country,Country_enc,Model,Subcategory,Customer,Group,CustomerKey,ResellerKey,OrderDateKey,Unit Price Discount Pct,client_type,client_type_enc
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,12.144,8.9866,12.144,12,Components,3,United States,5,Chain,Chains,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,445.41,461.4448,890.82,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
6,445.41,461.4448,2672.46,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
3,445.41,461.4448,1336.23,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
3,445.41,461.4448,1336.23,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
6,72.894,53.9416,437.364,12,Components,3,United States,5,HL Bottom Bracket,Bottom Brackets,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
4,445.41,461.4448,1781.64,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,63.9,47.286,127.8,12,Components,3,United States,5,Rear Brakes,Brakes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,602.346,601.7437,602.346,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
3,32.394,23.9716,97.182,12,Components,3,United States,5,LL Bottom Bracket,Bottom Brackets,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,54.942,40.6571,109.884,12,Components,3,United States,5,HL Touring Handlebars,Handlebars,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,105.294,77.9176,105.294,12,Components,3,United States,5,LL Crankset,Cranksets,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,31.584,23.3722,63.168,12,Components,3,United States,5,HL Touring Seat/Saddle,Saddles,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,72.876,53.9282,145.752,12,Components,3,United States,5,Rear Derailleur,Derailleurs,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,63.9,47.286,127.8,12,Components,3,United States,5,Front Brakes,Brakes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,445.41,461.4448,890.82,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,602.346,601.7437,602.346,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
3,54.894,40.6216,164.682,12,Components,3,United States,5,Front Derailleur,Derailleurs,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
3,445.41,461.4448,1336.23,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
1,728.91,755.1508,728.91,12,Bikes,1,United States,5,Touring-2000,Touring Bikes,Running and Cycling Gear,North America,-1,621,20191212,0,B2B,0
2,72.894,53.9416,145.788,12,Components,3,United States,5,HL Bottom Bracket,Bottom Brackets,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,338.994,308.2179,338.994,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,31.584,23.3722,126.336,12,Components,3,United States,5,HL Mountain Seat/Saddle 2,Saddles,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,105.294,77.9176,526.47,12,Components,3,United States,5,LL Crankset,Cranksets,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,32.394,41.5723,97.182,12,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,32.394,23.9716,97.182,12,Components,3,United States,5,LL Bottom Bracket,Bottom Brackets,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,323.994,294.5797,1295.976,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,158.43,144.5938,792.15,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,338.994,308.2179,1694.97,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,809.76,739.041,809.76,12,Components,3,United States,5,HL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
6,48.594,35.9596,291.564,12,Components,3,United States,5,HL Mountain Pedal,Pedals,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,149.874,136.785,149.874,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,37.254,27.568,37.254,12,Components,3,United States,5,ML Mountain Pedal,Pedals,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,323.994,294.5797,1295.976,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,54.894,40.6216,274.47,12,Components,3,United States,5,Front Derailleur,Derailleurs,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,23.484,17.3782,93.936,12,Components,3,United States,5,ML Mountain Seat/Saddle 2,Saddles,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,461.694,419.7784,1846.776,12,Bikes,1,United States,5,Mountain-400-W,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,37.152,27.4925,111.456,12,Components,3,United States,5,ML Mountain Handlebars,Handlebars,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,63.9,47.286,255.6,12,Components,3,United States,5,Front Brakes,Brakes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,218.454,199.3757,873.816,12,Components,3,United States,5,ML Mountain Frame-W,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
6,338.994,308.2179,2033.964,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,16.272,12.0413,81.36,12,Components,3,United States,5,LL Mountain Seat/Saddle 2,Saddles,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,158.43,144.5938,475.29,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,149.874,136.785,149.874,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,1391.994,1265.6195,1391.994,12,Bikes,1,United States,5,Mountain-200,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,158.43,144.5938,475.29,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,20.994,13.0863,62.982,12,Accessories,0,United States,5,Sport-100,Helmets,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,242.994,179.8156,728.982,12,Components,3,United States,5,HL Crankset,Cranksets,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
6,26.724,19.7758,160.344,12,Components,3,United States,5,LL Mountain Handlebars,Handlebars,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,158.43,144.5938,633.72,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,72.876,53.9282,291.504,12,Components,3,United States,5,Rear Derailleur,Derailleurs,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,218.454,199.3757,873.816,12,Components,3,United States,5,ML Mountain Frame-W,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
2,63.9,47.286,127.8,12,Components,3,United States,5,Rear Brakes,Brakes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
5,41.994,26.1763,209.97,12,Clothing,2,United States,5,Women's Mountain Shorts,Shorts,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,24.294,17.9776,97.176,12,Components,3,United States,5,LL Mountain Pedal,Pedals,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
4,338.994,308.2179,1355.976,12,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
3,149.874,136.785,449.622,12,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Safe Cycles Shop,North America,-1,254,20191212,0,B2B,0
1,218.454,199.3757,218.454,12,Components,3,United States,5,ML Mountain Frame-W,Mountain Frames,Grand Bicycle Stores,North America,-1,291,20191212,0,B2B,0
1,672.294,713.0798,672.294,12,Bikes,1,Germany,3,Road-550-W,Road Bikes,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
2,72.162,53.3999,144.324,12,Components,3,Germany,3,HL Road Handlebars,Handlebars,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
1,858.9,868.6342,858.9,12,Components,3,Germany,3,HL Road Frame,Road Frames,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
2,858.9,868.6342,1717.8,12,Components,3,Germany,3,HL Road Frame,Road Frames,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
1,1020.594,1082.51,1020.594,12,Bikes,1,Germany,3,Road-350-W,Road Bikes,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
2,356.898,360.9428,713.796,12,Components,3,Germany,3,ML Road Frame-W,Road Frames,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
3,858.9,868.6342,2576.7,12,Components,3,Germany,3,HL Road Frame,Road Frames,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
1,1466.01,1554.9479,1466.01,12,Bikes,1,Germany,3,Road-250,Road Bikes,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
2,5.394,3.3623,10.788,12,Clothing,2,Germany,3,Racing Socks,Socks,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
2,202.332,204.6251,404.664,12,Components,3,Germany,3,LL Road Frame,Road Frames,Nearby Bike Mall,Europe,-1,284,20191212,0,B2B,0
1,1430.442,1481.9379,1430.442,12,Bikes,1,United States,5,Touring-1000,Touring Bikes,Finer Mart,North America,-1,38,20191212,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Finer Mart,North America,-1,38,20191212,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Finer Mart,North America,-1,38,20191212,0,B2B,0
1,105.294,77.9176,105.294,12,Components,3,Germany,3,LL Crankset,Cranksets,Off-Price Bike Center,Europe,-1,122,20191212,0,B2B,0
1,1430.442,1481.9379,1430.442,12,Bikes,1,France,2,Touring-1000,Touring Bikes,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
1,32.394,41.5723,32.394,12,Clothing,2,France,2,Short-Sleeve Classic Jersey,Jerseys,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,France,2,Touring-3000,Touring Bikes,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,France,2,Touring-3000,Touring Bikes,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
2,728.91,755.1508,1457.82,12,Bikes,1,France,2,Touring-2000,Touring Bikes,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
3,38.1,23.749,114.3,12,Clothing,2,France,2,Classic Vest,Vests,Cycles Sales and Repair,Europe,-1,319,20191213,0,B2B,0
3,5.394,6.9223,16.182,12,Clothing,2,France,2,Cycling Cap,Caps,Community Department Stores,Europe,-1,571,20191213,0,B2B,0
2,1376.994,1251.9813,2753.988,12,Bikes,1,France,2,Mountain-200,Mountain Bikes,Community Department Stores,Europe,-1,571,20191213,0,B2B,0
1,41.994,26.1763,41.994,12,Clothing,2,France,2,Women's Mountain Shorts,Shorts,Community Department Stores,Europe,-1,571,20191213,0,B2B,0
5,38.1,23.749,190.5,12,Clothing,2,France,2,Classic Vest,Vests,Community Department Stores,Europe,-1,571,20191213,0,B2B,0
2,41.994,26.1763,83.988,12,Clothing,2,France,2,Women's Mountain Shorts,Shorts,Community Department Stores,Europe,-1,571,20191213,0,B2B,0
3,37.254,27.568,111.762,12,Components,3,United States,5,ML Road Pedal,Pedals,Riders Company,North America,-1,579,20191214,0,B2B,0
1,672.294,713.0798,672.294,12,Bikes,1,United States,5,Road-550-W,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
3,323.994,343.6496,971.982,12,Bikes,1,United States,5,Road-750,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
6,32.394,41.5723,194.364,12,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Riders Company,North America,-1,579,20191214,0,B2B,0
4,5.394,3.3623,21.576,12,Clothing,2,United States,5,Racing Socks,Socks,Riders Company,North America,-1,579,20191214,0,B2B,0
2,356.898,360.9428,713.796,12,Components,3,United States,5,ML Road Frame-W,Road Frames,Riders Company,North America,-1,579,20191214,0,B2B,0
1,672.294,713.0798,672.294,12,Bikes,1,United States,5,Road-550-W,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
2,48.594,35.9596,97.188,12,Components,3,United States,5,HL Road Pedal,Pedals,Riders Company,North America,-1,579,20191214,0,B2B,0
1,1466.01,1554.9479,1466.01,12,Bikes,1,United States,5,Road-250,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
2,323.994,343.6496,647.988,12,Bikes,1,United States,5,Road-750,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
3,14.694,9.1593,44.082,12,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Riders Company,North America,-1,579,20191214,0,B2B,0
3,202.332,204.6251,606.996,12,Components,3,United States,5,LL Road Frame,Road Frames,Riders Company,North America,-1,579,20191214,0,B2B,0
4,323.994,343.6496,1295.976,12,Bikes,1,United States,5,Road-750,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
1,1020.594,1082.51,1020.594,12,Bikes,1,United States,5,Road-350-W,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
1,72.162,53.3999,72.162,12,Components,3,United States,5,HL Road Handlebars,Handlebars,Riders Company,North America,-1,579,20191214,0,B2B,0
3,24.294,17.9776,72.882,12,Components,3,United States,5,LL Road Pedal,Pedals,Riders Company,North America,-1,579,20191214,0,B2B,0
1,672.294,713.0798,672.294,12,Bikes,1,United States,5,Road-550-W,Road Bikes,Riders Company,North America,-1,579,20191214,0,B2B,0
3,356.898,360.9428,1070.694,12,Components,3,United States,5,ML Road Frame-W,Road Frames,Riders Company,North America,-1,579,20191214,0,B2B,0
2,602.346,601.7437,1204.692,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,14.694,9.1593,73.47,12,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,2.994,1.8663,14.97,12,Accessories,0,United States,5,Water Bottle,Bottles and Cages,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,1.374,0.8565,6.87,12,Accessories,0,United States,5,Patch kit,Tires and Tubes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,32.394,41.5723,64.788,12,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,602.346,601.7437,1204.692,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,32.394,41.5723,161.97,12,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,32.994,20.5663,164.97,12,Accessories,0,United States,5,Hydration Pack,Hydration Packs,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,445.41,461.4448,890.82,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
4,5.394,6.9223,21.576,12,Clothing,2,United States,5,Cycling Cap,Caps,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
3,14.694,9.1593,44.082,12,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,445.41,461.4448,890.82,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
1,200.052,199.8519,200.052,12,Components,3,United States,5,LL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
3,602.346,601.7437,1807.038,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
1,445.41,461.4448,445.41,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,445.41,461.4448,2227.05,12,Bikes,1,United States,5,Touring-3000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
4,200.052,199.8519,800.208,12,Components,3,United States,5,LL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,20.994,13.0863,104.97,12,Accessories,0,United States,5,Sport-100,Helmets,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,54.942,40.6571,109.884,12,Components,3,United States,5,HL Touring Handlebars,Handlebars,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,602.346,601.7437,1204.692,12,Components,3,United States,5,HL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
1,200.052,199.8519,200.052,12,Components,3,United States,5,LL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
1,31.584,23.3722,31.584,12,Components,3,United States,5,HL Touring Seat/Saddle,Saddles,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
2,728.91,755.1508,1457.82,12,Bikes,1,United States,5,Touring-2000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,14.694,9.1593,73.47,12,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
5,38.1,23.749,190.5,12,Clothing,2,United States,5,Classic Vest,Vests,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
1,1430.442,1481.9379,1430.442,12,Bikes,1,United States,5,Touring-1000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
4,200.052,199.8519,800.208,12,Components,3,United States,5,LL Touring Frame,Touring Frames,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
3,29.994,38.4923,89.982,12,Clothing,2,United States,5,Long-Sleeve Logo Jersey,Jerseys,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
3,728.91,755.1508,2186.73,12,Bikes,1,United States,5,Touring-2000,Touring Bikes,Front Runner Bikes,North America,-1,611,20191214,0,B2B,0
4,48.594,35.9596,194.376,12,Components,3,Canada,1,HL Mountain Pedal,Pedals,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,218.454,199.3757,873.816,12,Components,3,Canada,1,ML Mountain Frame-W,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,158.43,144.5938,792.15,12,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
6,4.77,2.9733,28.62,12,Accessories,0,Canada,1,Bike Wash,Cleaners,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,5.394,6.9223,21.576,12,Clothing,2,Canada,1,Cycling Cap,Caps,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,37.254,27.568,149.016,12,Components,3,Canada,1,ML Mountain Pedal,Pedals,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
1,338.994,308.2179,338.994,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,461.694,419.7784,1385.082,12,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,72.162,53.3999,360.81,12,Components,3,Canada,1,HL Mountain Handlebars,Handlebars,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,149.874,136.785,449.622,12,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,72.0,44.88,288.0,12,Accessories,0,Canada,1,Hitch Rack - 4-Bike,Bike Racks,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
1,31.584,23.3722,31.584,12,Components,3,Canada,1,HL Mountain Seat/Saddle 2,Saddles,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,149.874,136.785,449.622,12,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
6,38.1,23.749,228.6,12,Clothing,2,Canada,1,Classic Vest,Vests,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,338.994,308.2179,1694.97,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,37.152,27.4925,148.608,12,Components,3,Canada,1,ML Mountain Handlebars,Handlebars,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,158.43,144.5938,792.15,12,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,338.994,308.2179,1016.982,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
1,14.694,9.1593,14.694,12,Clothing,2,Canada,1,Half-Finger Gloves,Gloves,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,2.994,1.8663,11.976,12,Accessories,0,Canada,1,Water Bottle,Bottles and Cages,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,323.994,294.5797,647.988,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,323.994,294.5797,1619.97,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,20.994,13.0863,83.976,12,Accessories,0,Canada,1,Sport-100,Helmets,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,338.994,308.2179,1355.976,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
4,29.994,38.4923,119.976,12,Clothing,2,Canada,1,Long-Sleeve Logo Jersey,Jerseys,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,461.694,419.7784,923.388,12,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,218.454,199.3757,655.362,12,Components,3,Canada,1,ML Mountain Frame-W,Mountain Frames,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
1,323.994,294.5797,323.994,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,323.994,294.5797,971.982,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,32.394,41.5723,161.97,12,Clothing,2,Canada,1,Short-Sleeve Classic Jersey,Jerseys,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,323.994,294.5797,971.982,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,24.294,17.9776,48.588,12,Components,3,Canada,1,LL Mountain Pedal,Pedals,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,38.1,23.749,114.3,12,Clothing,2,Canada,1,Classic Vest,Vests,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,338.994,308.2179,677.988,12,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,20.994,13.0863,41.988,12,Accessories,0,Canada,1,Sport-100,Helmets,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,461.694,419.7784,923.388,12,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
2,32.394,41.5723,64.788,12,Clothing,2,Canada,1,Short-Sleeve Classic Jersey,Jerseys,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
5,41.994,26.1763,209.97,12,Clothing,2,Canada,1,Women's Mountain Shorts,Shorts,Rural Cycle Emporium,North America,-1,10,20191214,0,B2B,0
3,5.394,3.3623,16.182,12,Clothing,2,Canada,1,Racing Socks,Socks,Price-Cutter Discount Bikes,North America,-1,460,20191214,0,B2B,0
6,20.994,13.0863,125.964,12,Accessories,0,United States,5,Sport-100,Helmets,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
4,202.332,204.6251,809.328,12,Components,3,United States,5,LL Road Frame,Road Frames,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
2,1.374,0.8565,2.748,12,Accessories,0,United States,5,Patch kit,Tires and Tubes,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
5,2.994,1.8663,14.97,12,Accessories,0,United States,5,Water Bottle,Bottles and Cages,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
6,29.994,38.4923,179.964,12,Clothing,2,United States,5,Long-Sleeve Logo Jersey,Jerseys,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
3,38.1,23.749,114.3,12,Clothing,2,United States,5,Classic Vest,Vests,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
2,672.294,713.0798,1344.588,12,Bikes,1,United States,5,Road-550-W,Road Bikes,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
6,356.898,360.9428,2141.388,12,Components,3,United States,5,ML Road Frame-W,Road Frames,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
4,24.294,17.9776,97.176,12,Components,3,United States,5,LL Road Pedal,Pedals,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
4,14.694,9.1593,58.776,12,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
3,5.394,3.3623,16.182,12,Clothing,2,United States,5,Racing Socks,Socks,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
3,5.394,3.3623,16.182,12,Clothing,2,United States,5,Racing Socks,Socks,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
6,72.0,44.88,432.0,12,Accessories,0,United States,5,Hitch Rack - 4-Bike,Bike Racks,Sales and Supply Company,North America,-1,90,20191215,0,B2B,0
